SET_ID	Metabolites	Pathways
SET_512	adenosine;GDP	SMPDB:Intracellular Signalling Through Adenosine Receptor A2b and Adenosine|SMPDB:Intracellular Signalling Through Adenosine Receptor A2a and Adenosine
SET_513	adenosine;betaine;choline;dimethylglycine;methionine	SMPDB:Betaine Metabolism
SET_514	adenosine;betaine;dimethylglycine;methionine	HumanCyc:methionine degradation
SET_515	adenosine;betaine;dimethylglycine;methionine;serine	HumanCyc:cysteine biosynthesis
SET_516	adenosine;cytosine;guanine;guanosine;hypoxanthine_HILIC-neg;hypoxanthine_HILIC-pos;inosine_HILIC-neg;inosine_HILIC-pos;serotonin;thymine;uracil;uridine	Reactome:Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane
SET_517	adenosine;glutamate_HILIC-pos;tyrosine	KEGG:Alcoholism - Homo sapiens (human)
SET_518	adenosine;guanine;guanosine;hypoxanthine_HILIC-neg;hypoxanthine_HILIC-pos;inosine_HILIC-neg;inosine_HILIC-pos	HumanCyc:arsenate detoxification I (glutaredoxin)
SET_519	adenosine;guanine;guanosine;hypoxanthine_HILIC-neg;hypoxanthine_HILIC-pos;inosine_HILIC-neg;inosine_HILIC-pos;xanthine	HumanCyc:purine ribonucleosides degradation to ribose-1-phosphate
SET_520	adenosine;hypoxanthine_HILIC-neg;hypoxanthine_HILIC-pos;IMP;inosine_HILIC-neg;inosine_HILIC-pos	HumanCyc:adenine and adenosine salvage III
SET_521	adenosine;methionine	Reactome:Methylation
SET_522	alanine;AMP	HumanCyc:molybdenum cofactor biosynthesis
SET_523	alanine;AMP;arginine;asparagine;aspartate;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	Wikipathways:tRNA Aminoacylation|Reactome:Mitochondrial tRNA aminoacylation|Reactome:Cytosolic tRNA aminoacylation|HumanCyc:tRNA charging|Reactome:tRNA Aminoacylation
SET_524	alanine;AMP;asparagine;histidine;isoleucine;leucine;methionine;proline;threonine;valine	SMPDB:Clomocycline Action Pathway|SMPDB:Tobramycin Action Pathway|SMPDB:Tetracycline Action Pathway|SMPDB:Telithromycin Action Pathway|SMPDB:Roxithromycin Action Pathway|SMPDB:Tigecycline Action Pathway|SMPDB:Chloramphenicol Action Pathway|SMPDB:Arbekacin Action Pathway|SMPDB:Amikacin Action Pathway|SMPDB:Oxytetracycline Action Pathway|SMPDB:Doxycycline Action Pathway|SMPDB:Erythromycin Action Pathway|SMPDB:Demeclocycline Action Pathway|SMPDB:Clarithromycin Action Pathway|SMPDB:Paromomycin Action Pathway|SMPDB:Streptomycin Action Pathway|SMPDB:Rolitetracycline Action Pathway|SMPDB:Josamycin Action Pathway|SMPDB:Neomycin Action Pathway|SMPDB:Methacycline Action Pathway|SMPDB:Troleandomycin Action Pathway|SMPDB:Azithromycin Action Pathway|SMPDB:Kanamycin Action Pathway|SMPDB:Netilmicin Action Pathway|SMPDB:Lincomycin Action Pathway|SMPDB:Spectinomycin Action Pathway|SMPDB:Lymecycline Action Pathway|SMPDB:Gentamicin Action Pathway|SMPDB:Minocycline Action Pathway|SMPDB:Clindamycin Action Pathway
SET_525	alanine;AMP;methionine	Reactome:Molybdenum cofactor biosynthesis
SET_526	alanine;Arachidonic_acid;arginine;asparagine;aspartate;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	HumanCyc:leukotriene biosynthesis
SET_527	alanine;alpha-ketoglutarate;arginine;asparagine;aspartate;glutamate_HILIC-pos;glutamine;glycine;hexose_monophosphate;histidine;isoleucine;lactate;leucine;malate;methionine;PEP;phenylalanine;proline;pyruvate;serine;succinate;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	KEGG:Central carbon metabolism in cancer - Homo sapiens (human)
SET_528	alanine;alpha-ketoglutarate;arginine;asparagine;aspartate;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;pyruvate;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	HumanCyc:<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation
SET_529	alanine;alpha-ketoglutarate;asparagine;aspartate;GABA;glutamate_HILIC-pos;glutamine;pyruvate;succinate	KEGG:Alanine, aspartate and glutamate metabolism - Homo sapiens (human)
SET_530	alanine;alpha-ketoglutarate;glutamate_HILIC-pos;phenylalanine;pyruvate;tyrosine	Reactome:Phenylalanine and tyrosine catabolism
SET_531	alanine;alpha-ketoglutarate;glutamate_HILIC-pos;pyruvate	HumanCyc:alanine biosynthesis/degradation|SMPDB:Glucose-Alanine Cycle
SET_532	alanine;alpha-ketoglutarate;glutamate_HILIC-pos;pyruvate;taurine_HILIC-neg;taurine_HILIC-pos	KEGG:Taurine and hypotaurine metabolism - Homo sapiens (human)
SET_533	alanine;arginine;asparagine;aspartate;beta-alanine;betaine;GABA;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;lactate;leucine;lysine;malate;methionine;ornithine;phenylalanine;proline;propionate;pyruvate;serine;taurine_HILIC-neg;taurine_HILIC-pos;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	Reactome:Amino acid and oligopeptide SLC transporters|Reactome:Transport of inorganic cations/anions and amino acids/oligopeptides
SET_534	alanine;arginine;asparagine;aspartate;beta-alanine;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;isovaleric_acid;leucine;lysine;methionine;phenylalanine;proline;propionate;putrescine;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	KEGG:Protein digestion and absorption - Homo sapiens (human)
SET_535	alanine;arginine;asparagine;aspartate;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	KEGG:Aminoacyl-tRNA biosynthesis - Homo sapiens (human)|Reactome:Proton/oligonucleotide cotransporters|Reactome:Endosomal/Vacuolar pathway
SET_536	alanine;arginine;asparagine;beta-alanine;betaine;GABA;glutamate_HILIC-pos;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;ornithine;phenylalanine;proline;serine;taurine_HILIC-neg;taurine_HILIC-pos;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	Reactome:Amino acid transport across the plasma membrane
SET_537	alanine;arginine;asparagine;beta-alanine;betaine;GABA;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;serine;serotonin;taurine_HILIC-neg;taurine_HILIC-pos;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	Reactome:Na+/Cl- dependent neurotransmitter transporters
SET_538	alanine;arginine;asparagine;beta-alanine;betaine;choline;GABA;glutamine;glycine;histidine;isoleucine;leucine;lysine;methionine;phenylalanine;proline;serine;serotonin;taurine_HILIC-neg;taurine_HILIC-pos;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine;valine	Reactome:Amine compound SLC transporters
SET_539	alanine;arginine;glutamate_HILIC-pos;glutamine;glycine;leucine;malate;proline;serine;threonine	Wikipathways:Transport of inorganic cations-anions and amino acids-oligopeptides
SET_540	alanine;ascorbate;serotonin;thyroxine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;tyrosine	Reactome:Amine-derived hormones
SET_541	alanine;asparagine;glutamine;glycine;isoleucine;leucine;methionine;phenylalanine;proline;serine;threonine;tryptophan_HILIC-neg;tryptophan_HILIC-pos;valine	KEGG:Mineral absorption - Homo sapiens (human)
SET_542	alanine;aspartate;methionine;pyruvate;serine	KEGG:Cysteine and methionine metabolism - Homo sapiens (human)
SET_543	alanine;glycine;oxalate;pyruvate	Reactome:Glyoxylate metabolism
SET_544	alanine;glycine;proline	Reactome:Proton-coupled neutral amino acid transporters
SET_545	alanine;glycine;pyruvate	HumanCyc:glycine biosynthesis
SET_546	alanine;thiamine	KEGG:Sulfur relay system - Homo sapiens (human)
SET_547	alanine;thyroxine;tyrosine	Reactome:Thyroxine biosynthesis
SET_548	alpha-glycerophosphate;C30:0_PC;C30:1_PC;C32:0_PC;C32:1_PC;C32:2_PC;C34:0_PC;C34:1_PC;C34:2_PC;C34:3_PC;C34:4_PC;C36:0_PC;C36:1_PC;C36:2_PC;C36:3_PC;C36:4_PC-A;C36:4_PC-B;C38:2_PC;C38:3_PC;C38:4_PC;C38:6_PC;C40:10_PC;C40:6_PC;C40:9_PC;choline	Reactome:Synthesis of PG
SET_549	alpha-glycerophosphate;C30:0_PC;C30:1_PC;C32:0_PC;C32:1_PC;C32:2_PC;C34:0_PC;C34:1_PC;C34:2_PC;C34:3_PC;C34:4_PC;C36:0_PC;C36:1_PC;C36:2_PC;C36:3_PC;C36:4_PC-A;C36:4_PC-B;C38:2_PC;C38:3_PC;C38:4_PC;C38:6_PC;C40:10_PC;C40:6_PC;C40:9_PC;choline;DHAP/glyceraldehyde_3P	Reactome:Synthesis of PA
SET_550	alpha-glycerophosphate;C32:0_DAG;C32:0_DAG_+NH4;C32:1_DAG;C32:1_DAG_+NH4;C32:2_DAG;C34:0_DAG;C34:0_DAG_+NH4;C34:2_DAG;C34:2_DAG_+NH4;C34:3_DAG;C34:3_DAG_+NH4;C36:0_DAG;C36:0_DAG_+NH4;C36:2_DAG;C36:2_DAG_+NH4;C36:3_DAG;C36:3_DAG_+NH4;C36:4_DAG;C36:4_DAG_+NH4;C38:4_DAG;C38:4_DAG_+NH4;C48:1_TAG;C48:1_TAG_+NH4;C48:2_TAG;C48:2_TAG_+NH4;C50:0_TAG;C50:0_TAG_+NH4;C50:1_TAG;C50:1_TAG_+NH4;C50:2_TAG;C50:2_TAG_+NH4;C50:3_TAG;C50:3_TAG_+NH4;C50:4_TAG;C50:4_TAG_+NH4;C51:2_TAG;C51:2_TAG_+NH4;C52:0_TAG;C52:0_TAG_+NH4;C52:1_TAG;C52:1_TAG_+NH4;C52:2_TAG;C52:2_TAG_+NH4;C52:3_TAG;C52:3_TAG_+NH4;C52:4_TAG;C52:4_TAG_+NH4;C52:5_TAG;C52:6_TAG;C52:6_TAG_+NH4;C54:1_TAG;C54:1_TAG_+NH4;C54:2_TAG;C54:2_TAG_+NH4;C54:3_TAG;C54:3_TAG_+NH4;C54:4_TAG;C54:4_TAG_+NH4;C54:5_TAG;C54:6_TAG;C54:7_TAG;C54:7_TAG_+NH4;C56:1_TAG;C56:1_TAG_+NH4;C56:2_TAG;C56:2_TAG_+NH4;C56:3_TAG;C56:3_TAG_+NH4;C56:4_TAG;C56:4_TAG_+NH4;C56:5_TAG;C56:5_TAG_+NH4;C56:6_TAG;C56:6_TAG_+NH4;C56:7_TAG;C56:7_TAG_+NH4;C56:8_TAG;C56:8_TAG_+NH4;C56:9_TAG;C56:9_TAG_+NH4;C58:10_TAG;C58:10_TAG_+NH4;C58:6_TAG;C58:6_TAG_+NH4;C58:7_TAG;C58:7_TAG_+NH4;C58:8_TAG;C58:8_TAG_+NH4;C58:9_TAG;C58:9_TAG_+NH4;C60:12_TAG;C60:12_TAG_+NH4;DHAP/glyceraldehyde_3P	Wikipathways:Triacylglyceride Synthesis
SET_551	alpha-glycerophosphate;C32:0_DAG;C32:0_DAG_+NH4;C32:1_DAG;C32:1_DAG_+NH4;C32:2_DAG;C34:0_DAG;C34:0_DAG_+NH4;C34:2_DAG;C34:2_DAG_+NH4;C34:3_DAG;C34:3_DAG_+NH4;C36:0_DAG;C36:0_DAG_+NH4;C36:2_DAG;C36:2_DAG_+NH4;C36:3_DAG;C36:3_DAG_+NH4;C36:4_DAG;C36:4_DAG_+NH4;C38:4_DAG;C38:4_DAG_+NH4;C48:1_TAG;C48:1_TAG_+NH4;C48:2_TAG;C48:2_TAG_+NH4;C50:0_TAG;C50:0_TAG_+NH4;C50:1_TAG;C50:1_TAG_+NH4;C50:2_TAG;C50:2_TAG_+NH4;C50:3_TAG;C50:3_TAG_+NH4;C50:4_TAG;C50:4_TAG_+NH4;C51:2_TAG;C51:2_TAG_+NH4;C52:0_TAG;C52:0_TAG_+NH4;C52:1_TAG;C52:1_TAG_+NH4;C52:2_TAG;C52:2_TAG_+NH4;C52:3_TAG;C52:3_TAG_+NH4;C52:4_TAG;C52:4_TAG_+NH4;C52:5_TAG;C52:6_TAG;C52:6_TAG_+NH4;C54:1_TAG;C54:1_TAG_+NH4;C54:2_TAG;C54:2_TAG_+NH4;C54:3_TAG;C54:3_TAG_+NH4;C54:4_TAG;C54:4_TAG_+NH4;C54:5_TAG;C54:6_TAG;C54:7_TAG;C54:7_TAG_+NH4;C56:1_TAG;C56:1_TAG_+NH4;C56:2_TAG;C56:2_TAG_+NH4;C56:3_TAG;C56:3_TAG_+NH4;C56:4_TAG;C56:4_TAG_+NH4;C56:5_TAG;C56:5_TAG_+NH4;C56:6_TAG;C56:6_TAG_+NH4;C56:7_TAG;C56:7_TAG_+NH4;C56:8_TAG;C56:8_TAG_+NH4;C56:9_TAG;C56:9_TAG_+NH4;C58:10_TAG;C58:10_TAG_+NH4;C58:6_TAG;C58:6_TAG_+NH4;C58:7_TAG;C58:7_TAG_+NH4;C58:8_TAG;C58:8_TAG_+NH4;C58:9_TAG;C58:9_TAG_+NH4;C60:12_TAG;C60:12_TAG_+NH4;DHAP/glyceraldehyde_3P;lactate;pyruvate	Wikipathways:HIF1A and PPARG regulation of glycolysis
SET_552	alpha-glycerophosphate;C48:1_TAG;C48:1_TAG_+NH4;C48:2_TAG;C48:2_TAG_+NH4;C50:0_TAG;C50:0_TAG_+NH4;C50:1_TAG;C50:1_TAG_+NH4;C50:2_TAG;C50:2_TAG_+NH4;C50:3_TAG;C50:3_TAG_+NH4;C50:4_TAG;C50:4_TAG_+NH4;C51:2_TAG;C51:2_TAG_+NH4;C52:0_TAG;C52:0_TAG_+NH4;C52:1_TAG;C52:1_TAG_+NH4;C52:2_TAG;C52:2_TAG_+NH4;C52:3_TAG;C52:3_TAG_+NH4;C52:4_TAG;C52:4_TAG_+NH4;C52:5_TAG;C52:6_TAG;C52:6_TAG_+NH4;C54:1_TAG;C54:1_TAG_+NH4;C54:2_TAG;C54:2_TAG_+NH4;C54:3_TAG;C54:3_TAG_+NH4;C54:4_TAG;C54:4_TAG_+NH4;C54:5_TAG;C54:6_TAG;C54:7_TAG;C54:7_TAG_+NH4;C56:1_TAG;C56:1_TAG_+NH4;C56:2_TAG;C56:2_TAG_+NH4;C56:3_TAG;C56:3_TAG_+NH4;C56:4_TAG;C56:4_TAG_+NH4;C56:5_TAG;C56:5_TAG_+NH4;C56:6_TAG;C56:6_TAG_+NH4;C56:7_TAG;C56:7_TAG_+NH4;C56:8_TAG;C56:8_TAG_+NH4;C56:9_TAG;C56:9_TAG_+NH4;C58:10_TAG;C58:10_TAG_+NH4;C58:6_TAG;C58:6_TAG_+NH4;C58:7_TAG;C58:7_TAG_+NH4;C58:8_TAG;C58:8_TAG_+NH4;C58:9_TAG;C58:9_TAG_+NH4;C60:12_TAG;C60:12_TAG_+NH4;DHAP/glyceraldehyde_3P	Wikipathways:Fatty Acid Beta Oxidation
SET_553	alpha-glycerophosphate;C48:1_TAG;C48:1_TAG_+NH4;C48:2_TAG;C48:2_TAG_+NH4;C50:0_TAG;C50:0_TAG_+NH4;C50:1_TAG;C50:1_TAG_+NH4;C50:2_TAG;C50:2_TAG_+NH4;C50:3_TAG;C50:3_TAG_+NH4;C50:4_TAG;C50:4_TAG_+NH4;C51:2_TAG;C51:2_TAG_+NH4;C52:0_TAG;C52:0_TAG_+NH4;C52:1_TAG;C52:1_TAG_+NH4;C52:2_TAG;C52:2_TAG_+NH4;C52:3_TAG;C52:3_TAG_+NH4;C52:4_TAG;C52:4_TAG_+NH4;C52:5_TAG;C52:6_TAG;C52:6_TAG_+NH4;C54:1_TAG;C54:1_TAG_+NH4;C54:2_TAG;C54:2_TAG_+NH4;C54:3_TAG;C54:3_TAG_+NH4;C54:4_TAG;C54:4_TAG_+NH4;C54:5_TAG;C54:6_TAG;C54:7_TAG;C54:7_TAG_+NH4;C56:1_TAG;C56:1_TAG_+NH4;C56:2_TAG;C56:2_TAG_+NH4;C56:3_TAG;C56:3_TAG_+NH4;C56:4_TAG;C56:4_TAG_+NH4;C56:5_TAG;C56:5_TAG_+NH4;C56:6_TAG;C56:6_TAG_+NH4;C56:7_TAG;C56:7_TAG_+NH4;C56:8_TAG;C56:8_TAG_+NH4;C56:9_TAG;C56:9_TAG_+NH4;C58:10_TAG;C58:10_TAG_+NH4;C58:6_TAG;C58:6_TAG_+NH4;C58:7_TAG;C58:7_TAG_+NH4;C58:8_TAG;C58:8_TAG_+NH4;C58:9_TAG;C58:9_TAG_+NH4;C60:12_TAG;C60:12_TAG_+NH4;DHAP/glyceraldehyde_3P;glyceric_acid	KEGG:Glycerolipid metabolism - Homo sapiens (human)
SET_554	alpha-glycerophosphate;DHAP/glyceraldehyde_3P	HumanCyc:glycerol-3-phosphate shuttle|SMPDB:Glycerol Phosphate Shuttle
SET_555	alpha-glycerophosphate;alpha-glycerophosphocholine;C14:0_LPC_C8-pos;C14:0_LPC_HILIC-pos;C16:0_LPC;C16:1_LPC_C8-pos;C16:1_LPC_HILIC-pos;C16:1_LPC_plasmalogen;C18:0_LPC_C8-pos;C18:0_LPC_HILIC-pos;C18:0_LPC_isomer;C18:1_LPC_C8-pos;C18:1_LPC_HILIC-pos;C18:1_LPC_isomer;C18:1_LPC_plasmalogen;C18:1_LPC_plasmalogen_isomer;C18:2_LPC_C8-pos;C18:2_LPC_HILIC-pos;C18:2_LPC_isomer;C20:3_LPC;C20:4_LPC_C8-pos;C20:4_LPC_HILIC-pos;C20:5_LPC;C22:6_LPC_C8-pos;C22:6_LPC_HILIC-pos;C30:0_PC;C30:1_PC;C32:0_DAG;C32:0_DAG_+NH4;C32:0_PC;C32:1_DAG;C32:1_DAG_+NH4;C32:1_PC;C32:2_DAG;C32:2_PC;C34:0_DAG;C34:0_DAG_+NH4;C34:0_PC;C34:1_PC;C34:2_DAG;C34:2_DAG_+NH4;C34:2_PC;C34:3_DAG;C34:3_DAG_+NH4;C34:3_PC;C34:4_PC;C36:0_DAG;C36:0_DAG_+NH4;C36:0_PC;C36:1_PC;C36:2_DAG;C36:2_DAG_+NH4;C36:2_PC;C36:3_DAG;C36:3_DAG_+NH4;C36:3_PC;C36:4_DAG;C36:4_DAG_+NH4;C36:4_PC-A;C36:4_PC-B;C38:2_PC;C38:3_PC;C38:4_DAG;C38:4_DAG_+NH4;C38:4_PC;C38:6_PC;C40:10_PC;C40:6_PC;C40:9_PC;choline;phosphocholine	KEGG:Choline metabolism in cancer - Homo sapiens (human)
SET_556	alpha-glycerophosphate;alpha-glycerophosphocholine;C14:0_LPC_C8-pos;C14:0_LPC_HILIC-pos;C16:0_LPC;C16:1_LPC_C8-pos;C16:1_LPC_HILIC-pos;C16:1_LPC_plasmalogen;C18:0_LPC_C8-pos;C18:0_LPC_HILIC-pos;C18:0_LPC_isomer;C18:1_LPC_C8-pos;C18:1_LPC_HILIC-pos;C18:1_LPC_isomer;C18:1_LPC_plasmalogen;C18:1_LPC_plasmalogen_isomer;C18:2_LPC_C8-pos;C18:2_LPC_HILIC-pos;C18:2_LPC_isomer;C20:3_LPC;C20:4_LPC_C8-pos;C20:4_LPC_HILIC-pos;C20:5_LPC;C22:6_LPC_C8-pos;C22:6_LPC_HILIC-pos;choline	Reactome:Hydrolysis of LPC
SET_557	alpha-glycerophosphocholine;C30:0_PC;C30:1_PC;C32:0_PC;C32:1_PC;C32:2_PC;C34:0_PC;C34:1_PC;C34:2_PC;C34:3_PC;C34:4_PC;C36:0_PC;C36:1_PC;C36:2_PC;C36:3_PC;C36:4_PC-A;C36:4_PC-B;C38:2_PC;C38:3_PC;C38:4_PC;C38:6_PC;C40:10_PC;C40:6_PC;C40:9_PC	SMPDB:Retinol Metabolism|SMPDB:Vitamin A Deficiency
SET_558	alpha-ketoglutarate;AMP;C2_carnitine;C3_carnitine;DHAP/glyceraldehyde_3P;Palmitic_acid;succinate	Reactome:Peroxisomal lipid metabolism|Wikipathways:Peroxisomal lipid metabolism
SET_559	alpha-ketoglutarate;AMP;arginine;asparagine;aspartate;beta-alanine;citrulline;GDP;glutamate_HILIC-pos;glutamine;IMP	SMPDB:Canavan Disease|SMPDB:Hypoacetylaspartia|SMPDB:Aspartate Metabolism
SET_560	alpha-ketoglutarate;AMP;ascorbate;aspartate;glutamate_HILIC-pos;homovanillate;tyrosine	SMPDB:Disulfiram Action Pathway
SET_561	alpha-ketoglutarate;AMP;asparagine;aspartate;glutamate_HILIC-pos;glutamine	HumanCyc:asparagine biosynthesis
SET_562	alpha-ketoglutarate;AMP;betaine;dimethylglycine;glutamate_HILIC-pos;methionine;pyruvate;serine;taurine_HILIC-neg;taurine_HILIC-pos	INOH:Methionine Cysteine metabolism
SET_563	alpha-ketoglutarate;AMP;glutamate_HILIC-pos;N6-acetyl-L-lysine;N6-Acetyllysine;pyruvate;succinate	EHMN:Butanoate metabolism
SET_564	alpha-ketoglutarate;AMP;glutamate_HILIC-pos;phenylalanine;tyrosine	SMPDB:Tyrosinemia Type 2 (or Richner-Hanhart syndrome)|SMPDB:Phenylalanine and Tyrosine Metabolism|SMPDB:Phenylketonuria|SMPDB:Tyrosinemia Type 3 (TYRO3)
SET_565	alpha-ketoglutarate;AMP;glutamate_HILIC-pos;tyrosine	HumanCyc:4-hydroxybenzoate biosynthesis
SET_566	alpha-ketoglutarate;AMP;succinate	EHMN:Phytanic acid peroxisomal oxidation|HumanCyc:fatty acid &alpha;-oxidation|Reactome:Alpha-oxidation of phytanate
SET_567	alpha-ketoglutarate;DHAP/glyceraldehyde_3P;glucuronate;pyruvate	KEGG:Pentose and glucuronate interconversions - Homo sapiens (human)
SET_568	alpha-ketoglutarate;GABA;glutamate_HILIC-pos;glutamine;succinate	KEGG:GABAergic synapse - Homo sapiens (human)
SET_569	alpha-ketoglutarate;GABA;glutamate_HILIC-pos;pyruvate;succinate	KEGG:Butanoate metabolism - Homo sapiens (human)
SET_570	alpha-ketoglutarate;GABA;glutamate_HILIC-pos;succinate	Wikipathways:GABA synthesis, release, reuptake and degradation|HumanCyc:4-aminobutyrate degradation|HumanCyc:GABA shunt|Reactome:Degradation of GABA
SET_571	alpha-ketoglutarate;alpha-ketoisovalerate;aminoisobutyric_acid;glutamate_HILIC-pos;valine	HumanCyc:valine degradation
SET_572	alpha-ketoglutarate;arginine;aspartate;citrulline;glutamate_HILIC-pos;glutamine;N-Acetylornithine;ornithine	KEGG:Arginine biosynthesis - Homo sapiens (human)
SET_573	alpha-ketoglutarate;ascorbate;C32:0_DAG;C32:0_DAG_+NH4;C32:1_DAG;C32:1_DAG_+NH4;C32:2_DAG;C34:0_DAG;C34:0_DAG_+NH4;C34:2_DAG;C34:2_DAG_+NH4;C34:3_DAG;C34:3_DAG_+NH4;C36:0_DAG;C36:0_DAG_+NH4;C36:2_DAG;C36:2_DAG_+NH4;C36:3_DAG;C36:3_DAG_+NH4;C36:4_DAG;C36:4_DAG_+NH4;C38:4_DAG;C38:4_DAG_+NH4;lactate;pyruvate	KEGG:HIF-1 signaling pathway - Homo sapiens (human)
SET_574	alpha-ketoglutarate;ascorbate;aspartate;glutamate_HILIC-pos;homovanillate;tyrosine	SMPDB:Monoamine oxidase-a deficiency (MAO-A)|SMPDB:Tyrosine Metabolism|SMPDB:Alkaptonuria|SMPDB:Hawkinsinuria|SMPDB:Tyrosinemia Type I|SMPDB:Tyrosinemia, transient, of the newborn|SMPDB:Dopamine beta-hydroxylase deficiency
SET_575	alpha-ketoglutarate;ascorbate;butyrobetaine;carnitine;glycine;lysine;succinate	SMPDB:Carnitine Synthesis
SET_576	alpha-ketoglutarate;ascorbate;glucuronate;inositol;pyruvate	KEGG:Ascorbate and aldarate metabolism - Homo sapiens (human)
SET_577	alpha-ketoglutarate;ascorbate;glutamate_HILIC-pos;homovanillate;malate;succinate;tyrosine	INOH:Tyrosine metabolism
SET_578	alpha-ketoglutarate;ascorbate;succinate	Reactome:Collagen formation|Wikipathways:TET1,2,3 and TDG demethylate DNA|Reactome:TET1,2,3 and TDG demethylate DNA|Reactome:Collagen biosynthesis and modifying enzymes|Reactome:Extracellular matrix organization|Wikipathways:Collagen biosynthesis and modifying enzymes
SET_579	alpha-ketoglutarate;asparagine;aspartate;C2_carnitine;pyruvate;succinate	Wikipathways:Alanine and aspartate metabolism
SET_580	alpha-ketoglutarate;asparagine;aspartate;glutamate_HILIC-pos	HumanCyc:asparagine degradation
SET_581	alpha-ketoglutarate;aspartate;glutamate_HILIC-pos	SMPDB:Malate-Aspartate Shuttle|HumanCyc:aspartate biosynthesis
SET_582	alpha-ketoglutarate;aspartate;glutamate_HILIC-pos;malate	HumanCyc:malate-aspartate shuttle
SET_583	alpha-ketoglutarate;beta-alanine;betaine;GABA;glutamate_HILIC-pos;succinate	Reactome:GABA synthesis, release, reuptake and degradation
SET_584	alpha-ketoglutarate;beta-alanine;glutamate_HILIC-pos	HumanCyc:&beta;-alanine degradation
SET_585	alpha-ketoglutarate;butyrobetaine;carnitine;glycine;succinate	HumanCyc:L-carnitine biosynthesis
SET_586	alpha-ketoglutarate;butyrobetaine;glycine;succinate	Reactome:Carnitine synthesis
SET_587	alpha-ketoglutarate;choline;GABA;glycine;inositol;lactate;proline;serotonin;succinate;urate_HILIC-neg;urate_HILIC-pos	Wikipathways:Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
SET_588	alpha-ketoglutarate;glutamate_HILIC-neg;glutamate_HILIC-pos;glutamine;Pyrrolidonecarboxylic_acid	KEGG:D-Glutamine and D-glutamate metabolism - Homo sapiens (human)
SET_589	alpha-ketoglutarate;glutamate_HILIC-pos	HumanCyc:glutamate biosynthesis/degradation
SET_590	alpha-ketoglutarate;glutamate_HILIC-pos;glutamine;malate;PEP	KEGG:Proximal tubule bicarbonate reclamation - Homo sapiens (human)
SET_591	alpha-ketoglutarate;glutamate_HILIC-pos;glycine;serine	HumanCyc:serine and glycine biosynthesis
SET_592	alpha-ketoglutarate;glutamate_HILIC-pos;homovanillate	HumanCyc:L-dopa degradation
SET_593	alpha-ketoglutarate;glutamate_HILIC-pos;isoleucine	HumanCyc:isoleucine degradation
SET_594	alpha-ketoglutarate;glutamate_HILIC-pos;phenylalanine	INOH:Phenylalanine degradation
SET_595	alpha-ketoglutarate;glutamate_HILIC-pos;pyruvate	HumanCyc:4-hydroxyproline degradation|HumanCyc:L-cysteine degradation II|HumanCyc:L-cysteine degradation I
SET_596	alpha-ketoglutarate;glutamate_HILIC-pos;serine	HumanCyc:serine biosynthesis (phosphorylated route)|Reactome:Serine biosynthesis
SET_597	alpha-ketoglutarate;glutamate_HILIC-pos;tyrosine	HumanCyc:tyrosine degradation|HumanCyc:(S)-reticuline biosynthesis
SET_598	alpha-ketoglutarate;glutamine;methionine;putrescine;spermidine	HumanCyc:methionine salvage cycle III
SET_599	alpha-ketoglutarate;hexose_monophosphate;lactate;malate;PEP;pyruvate;succinate	KEGG:Glucagon signaling pathway - Homo sapiens (human)
SET_600	alpha-ketoglutarate;lactate;urate_HILIC-neg;urate_HILIC-pos	Reactome:Organic anion transport
SET_601	alpha-ketoglutarate;malate;PEP;pyruvate;succinate	Wikipathways:TCA Cycle and PDHc
